UGT,UGA,UGE,UARP,AGT,AGA,AGE,AARP,RANDOM
165.763533835,143.944360902,137.163909774,149.358270677,145.428947368,124.522932331,146.005639098,159.792857143,176.343458647
165.763533835,143.944360902,135.220300752,158.542857143,144.788721805,124.255639098,123.768421053,157.17593985,173.238766917
162.804135338,143.753383459,132.451503759,161.727443609,142.062030075,122.04924812,132.801503759,159.523308271,170.76718797
160.612030075,143.753383459,124.20075188,164.546992481,139.731203008,120.626315789,121.123308271,152.5,168.796533835
287632.270365,100715.496545,102374.975646,97479.4058813,34458.5006388,14548.1409307,71771.7503479,29822.9197216,125622.159851
287632.270365,100715.496545,115951.762357,95377.365657,34458.5006388,14548.1409307,76518.7577846,29822.9205012,127526.574278
287632.270365,100715.496545,122557.238484,101717.605554,34458.5006388,14548.1409307,78023.9028475,29081.7916485,124369.632908
287632.270365,100715.496545,108451.953413,94606.5152795,34458.5006388,14548.1409307,74249.8341135,27478.2424367,124495.932106
142824.314235,49738.4052842,50781.8003786,47379.7588569,17262.9816252,7351.12893825,34380.837371,13893.8758746,62374.216531
142824.314235,49738.4052842,52514.1717929,46566.6440207,17262.9816252,7351.12893825,36306.5356505,14546.9735185,62347.7066192
142824.314235,49738.4052842,46291.7026111,48479.0072767,17262.9816252,7351.12893825,34566.4447783,14050.3740342,61813.4777564
142824.314235,49738.4052842,50740.9902941,45850.8239563,17262.9816252,7351.12893825,34846.648127,14897.290352,61744.7545647
94766.2188156,32792.7741224,33423.5333636,31062.0591576,11550.5646396,4953.28521181,20139.1824853,9059.38373368,40415.0121709
94766.2188156,32792.7741224,31889.1594883,30296.9365556,11550.5646396,4953.28521181,20842.8461475,9254.03712555,40700.9451814
94766.2188156,32792.7741224,33456.8353058,31428.6465189,11550.5646396,4953.28521181,20712.1867776,9894.4815291,40411.9898343
94766.2188156,32792.7741224,32687.9809659,30510.1288272,11550.5646396,4953.28521181,19433.9379338,8968.9726141,40795.2479639
70774.4150884,24252.4368327,23337.7781853,22378.4013644,8691.40008219,3755.39135202,14175.6521575,7171.03138779,29827.3610804
70774.4150884,24252.4368327,20709.5210391,23543.1176592,8691.40008219,3755.39135202,14038.909361,6671.33310427,29958.8805216
70774.4150884,24252.4368327,21826.1082873,21399.1384571,8691.40008219,3755.39135202,13990.0042696,7088.81681138,30210.2373287
70774.4150884,24252.4368327,25699.5140632,24128.3912611,8691.40008219,3755.39135202,14577.5126108,7249.54351844,29893.1258074
53.3622135556,42.1626391358,55.8303187654,43.823578679,32.0638329259,32.7773158025,29.3054722963,34.5244922963,47.5156919007
53.3622135556,42.1626391358,35.5547925802,35.2630858395,32.0638329259,32.7773158025,29.6690121481,33.0058495185,48.33059748
53.3622135556,42.1626391358,40.775460358,33.4935073457,32.0638329259,32.7773158025,28.479387,34.8066181852,48.0417838921
53.3622135556,42.1626391358,31.7952972469,41.239343037,32.0638329259,32.7773158025,29.6472173333,34.5096035556,48.3150180025
26.0613221852,24.3611144321,25.3867799877,23.7189447531,21.2266115556,20.5424125556,19.1961899506,22.0754756049,25.1029464491
26.0613221852,24.1380110494,22.4785265679,20.5966154815,21.2215276543,20.5348798148,19.2991088642,20.8063487531,25.4416593585
26.0613221852,24.1380110494,22.0107477778,23.359045321,21.2215276543,20.5348798148,18.6021631728,25.3454970494,25.3433986156
26.0613221852,24.1380110494,23.4265709136,23.8452826049,21.2215276543,20.5348798148,19.0198977037,22.4680547037,24.9864525321
21.736333358,20.0688524938,19.6102500741,18.8311127531,18.6458243827,18.2317434074,17.3528187284,18.5314414198,20.4473336178
21.736333358,20.0688524938,19.3769934321,19.9426240864,18.6458243827,18.2317434074,17.364962037,19.0158783333,20.2232509988
20.6424431975,19.3321564568,19.1059863086,20.2316841235,18.2109375926,17.7716619383,17.1526911728,19.3008307531,20.229210801
20.6424431975,19.3091242222,18.0820661728,18.5083330247,18.2109375926,17.7716619383,16.7866143333,21.9080318765,20.1832118674
17.1584230617,17.3579908889,17.5639499136,18.0901939383,17.0171718148,16.8354804198,16.3747270247,17.4029305679,18.1057213286
17.1584230617,17.3579908889,17.2087212099,17.0551589753,17.189811,16.8354804198,16.3284558148,17.6514225556,18.172572302
17.1584230617,17.3579908889,17.251941284,17.6650029506,17.189811,16.8354804198,16.3925897901,17.3906536543,18.1982507743
17.1584230617,17.3579908889,17.3955681975,18.6404139383,17.189811,16.8354804198,16.4657228025,17.4998721975,18.2449887378
37864.242941,11460.1175661,7942.96255997,9573.225473,667.344439436,2119.69321991,989.154780267,2324.84036359,25848.7856268
37864.242941,11460.1175661,7204.62544585,12124.3330031,667.344439436,2119.69321991,874.383080057,649.429171585,25459.9587113
37864.242941,11460.1175661,7043.06694901,13438.9154605,667.344439436,2119.69321991,1624.44736084,974.827516051,26177.7640226
37864.242941,11460.1175661,8049.70684786,9200.26036594,667.344439436,2119.69321991,1663.67513789,1541.06783351,25108.4342977
16645.7312331,4666.61115456,1680.5837461,5632.53847595,367.11615889,968.213930602,567.377586184,631.380485456,9762.59574797
16645.7312331,4666.61115456,2552.46094544,2259.36306429,361.540799076,968.213930602,383.904608648,1002.32760117,10305.23272
16645.7312331,4666.61115456,2135.24135168,2375.54110112,361.540799076,968.213930602,452.986417947,940.239719058,9567.07405453
16645.7312331,4666.61115456,1725.50015574,5148.59833104,361.540799076,968.213930602,632.882592397,444.95831808,9584.76585761
9568.61010932,2623.65673431,599.682054247,1683.05515328,283.616670466,559.746147362,225.728053918,1133.7838308,6066.56884573
9568.61010932,2623.65673431,3110.03989638,1960.84440508,283.616670466,559.746147362,216.280947363,510.160551524,5702.01512006
9568.61010932,2599.49950764,1186.31161362,921.036047261,268.678059446,553.1162182,344.052183976,348.912321751,5529.8186598
9568.61010932,2599.49950764,937.57963138,1567.01153555,265.989078896,553.1162182,241.783748737,950.188184141,5853.39157762
6200.6461559,1673.46763149,340.549685627,1048.9634571,229.514463891,398.062808924,166.926797821,241.341923646,3316.22055653
6200.6461559,1671.47102646,853.075370727,999.526388524,229.514463891,393.33405939,194.576214195,287.362562352,3708.04733081
6200.6461559,1671.47102646,1622.14848035,595.495866448,229.514463891,393.33405939,260.280004336,230.705898927,3599.96956077
6200.6461559,1671.47102646,782.116974116,735.032757642,229.514463891,393.33405939,184.580300535,384.43813744,3669.23114507
1066.35028857,1115.25253018,1108.02257428,1218.32343457,1095.38802483,1120.09348586,1032.67752492,1074.29663734,1117.16821918
1066.35028857,1115.25253018,926.195466696,1253.4414561,1095.38802483,1120.09348586,1001.53594449,899.592245441,1086.72647121
976.615638912,1048.07698729,997.491235029,924.790292549,1040.88185055,1083.03284937,978.222143471,802.796122225,1076.52182274
929.695890108,1002.7887005,1087.02191291,1038.86629079,995.112116255,998.549478549,920.533092363,1368.70637286,1060.0421488
734.550144824,744.465488333,885.35894648,705.574216186,833.028941912,752.515387637,739.007969196,718.817617078,760.19400835
734.550144824,744.465488333,707.867376794,798.332645265,833.028941912,752.515387637,736.888355402,723.992736882,795.491398778
734.550144824,744.465488333,762.163515559,711.64050902,833.028941912,752.515387637,736.933252216,829.885747833,791.771932742
734.550144824,744.465488333,899.263764961,767.497559471,833.028941912,752.515387637,740.634875892,851.032286049,772.310632524
674.244824294,675.651205069,676.465302863,685.953799176,666.312982451,671.235823147,665.922320539,675.301979824,678.191596555
676.520780618,685.439282373,712.100334216,670.408274853,694.046556931,694.467148745,693.554668941,683.913856686,688.579629236
676.520780618,685.439282373,681.342564922,681.331036941,710.137848304,694.467148745,695.643591598,682.476671931,703.162736359
676.520780618,685.439282373,688.776854931,732.851824059,710.137848304,694.467148745,687.507219216,714.544370843,701.473566536
664.561599471,665.045173667,664.236224608,663.355052598,662.276701804,663.892848725,663.904831147,668.263362892,666.758869273
664.561599471,665.045173667,680.967919569,664.978385167,662.276701804,663.892848725,661.742503088,665.544450412,666.833891489
664.561599471,665.045173667,663.049248176,669.839068363,662.276701804,663.892848725,662.201613725,665.332984108,667.831815227
665.461011706,666.890199696,673.395579412,682.454350559,690.701542667,673.369248578,673.748248324,683.021707657,677.603739179
58741.8588453,23205.5606504,14441.1841785,18004.7446761,2798.47106153,4043.43484624,7937.76950436,7175.31613382,25726.0830479
58741.8588453,23205.5606504,19555.881123,28714.695631,2798.47106153,4043.43484624,7191.18753396,7334.78846095,26054.5888272
58741.8588453,23205.5606504,17751.238409,22741.1352465,2798.47106153,4043.43484624,7370.07345682,7300.45445735,26563.3080697
58741.8588453,23205.5606504,19561.6000431,21223.8784003,2798.47106153,4043.43484624,8133.85499576,6460.9109782,26251.3288401
26846.8743411,9254.3683184,8664.3568248,10513.5437601,1458.3642917,1969.23714285,3390.01340739,2780.69756799,11802.0277548
25860.5361347,9254.3683184,8866.10993147,8498.72351349,1428.96576352,1914.76138365,3254.94533958,2696.50376108,11356.2986745
25860.5361347,9254.3683184,8230.13194846,9270.49153422,1414.71230425,1908.65437193,3020.62260392,3244.11509415,11264.662141
25860.5361347,9254.3683184,8033.1840164,8141.99096444,1414.71230425,1908.65437193,3223.4035621,3111.90274393,11197.0403673
16832.8934866,5317.26019398,5728.15198341,5833.16505041,1042.06489693,1317.93032213,1864.96177832,1823.29780441,7078.00703738
16672.9634797,5317.26019398,6159.45574423,6469.42184657,1036.68225668,1298.71338166,1848.04012441,1878.13299856,6855.33084307
16092.1256618,5316.56183156,4342.35041563,5116.69877414,978.778307519,1220.33855725,2261.44625589,1440.52192767,6832.26588948
15693.2683011,5316.56183156,4354.1594051,5749.81926853,963.547655672,1196.78762623,2113.23782513,1710.15418333,6816.38314186
11691.2612458,3586.00721503,3398.6004131,4042.00475996,797.729725429,969.324394817,1589.71315159,1334.053354,4935.94856498
11303.8118823,3552.61727056,2840.74658815,4309.29281793,784.175217936,944.904753375,1211.76279265,1246.56867763,4844.95174527
11251.2063431,3552.61727056,2942.54610777,3708.27317147,781.768413502,936.528893721,1364.14327869,1296.53466397,4863.20616718
11251.2063431,3552.61727056,3070.44188467,4194.25030553,781.768413502,936.528893721,1380.76232506,1318.80299678,4984.65400973
89417.0372993,27929.6610784,31336.5420069,48493.4036089,11734.46961,13862.801934,11351.0566796,21730.5274409,43256.128816
89417.0372993,24934.0425316,32484.8031583,30411.7474071,11697.6499179,12013.4102482,11181.9822226,16926.6134449,41733.0135753
89417.0372993,24781.2052097,25513.8799763,26843.1482008,11697.6499179,12013.4102482,10212.9655048,15176.1025594,38399.7480985
89417.0372993,24781.2052097,29899.9676677,23229.4390663,11697.6499179,12013.4102482,12673.3740137,12552.0025327,40431.0885997
39209.7556794,14972.0268963,15967.0024582,19061.0232213,8487.03744804,8581.21278695,8847.87981065,15333.4282206,18690.6674878
37633.0106399,14972.0268963,24624.2942267,26039.1712888,8403.8282799,8581.21278695,7562.31781873,10372.905066,18101.5165606
37633.0106399,14972.0268963,15050.6404216,16345.5614542,8403.8282799,8581.21278695,7893.72213724,9168.95187767,17861.7204305
37633.0106399,13438.0928891,12166.1339579,12647.4235731,7442.36074145,7864.60813966,7081.59557139,11284.0089862,15211.1522754
17808.4166802,9722.4150039,11883.3643455,11892.722891,6496.5415934,6724.576507,6076.74969204,9836.60655138,11068.8905116
17808.4166802,9722.4150039,12290.5287333,9911.47974825,6496.5415934,6724.576507,6489.54236164,6413.48700679,11177.8823108
16284.770755,9663.58986956,9758.87967345,9985.89898524,6291.81372175,6514.29681777,6015.01608321,7503.54083187,10655.9334582
15909.9679484,9663.58986956,11526.6664295,11614.2535178,6264.66989709,6514.29681777,6116.21475298,8286.51664696,10855.8315606
10568.7910116,6944.04248437,8938.33128144,6889.91204992,5703.98297584,5710.9922311,5875.71006856,5904.98233092,8032.40964637
10568.7910116,6944.04248437,10380.5435941,7088.56185694,5703.98297584,5710.9922311,6000.75136905,5495.79621038,7932.43443429
10568.7910116,6944.04248437,6674.19882758,7606.94116797,5703.98297584,5710.9922311,5422.82392137,6151.5496049,7959.5260265
10568.7910116,6944.04248437,7173.2541508,7562.62532443,5703.98297584,5710.9922311,5501.85207291,6245.79354199,8243.5435251
216963.602179,116794.78093,86629.754355,62092.521182,24504.9176292,13080.1182444,32695.7239609,34380.4803916,126814.213163
214811.813352,116757.231696,78421.8120844,65970.6125549,24313.8050911,13080.1182444,40303.3718265,36999.9318007,131633.788347
214811.813352,116757.231696,98353.7294889,54728.7431469,24313.8050911,13080.1182444,41263.4780509,28968.7308154,132826.499046
214811.813352,116757.231696,81478.1553064,76050.8761078,24313.8050911,13080.1182444,43257.8208847,30731.8195602,135532.724667
111676.592636,60707.5458304,54129.8972575,43054.268553,13475.6587323,7579.24978927,16688.1815706,16036.591646,60204.3040572
106009.169247,57591.7485448,39916.6880724,26257.0483696,12842.593485,7306.64440797,13613.3416837,17066.1520863,57115.565294
100129.588073,54725.5697964,37748.1230552,35666.8298507,12511.8625549,7032.87476905,13917.8096507,18679.597386,60578.6450467
98903.6478922,54699.2079514,42375.1543539,32813.7571747,12430.954292,7032.87476905,16523.9172704,16564.8967394,56086.4474629
69720.0482203,38312.557443,26264.8723515,19346.2414417,9361.06540493,5351.72067838,8779.83420521,12415.8916794,39183.6234947
69381.7554994,38312.557443,25934.2953031,18925.2837644,9281.38422695,5351.72067838,8988.65134716,12297.9469451,38584.4857058
68978.3853588,38012.7506403,32141.3877649,20162.5145841,9152.61521302,5245.82313604,14754.7806497,10371.6834314,37785.7093874
66588.5651492,36060.3930788,32737.2180931,18295.3544968,8792.99587577,5149.88755746,7682.1987038,11101.0734143,37301.4252375
51366.5352282,27178.1356631,21210.1373151,19987.8441739,7151.78394204,4227.77335691,5882.81998143,8170.44898735,26638.6241495
49438.1821733,26692.2665994,17400.9839087,13139.8805159,7085.63915444,4261.08382019,6243.80192275,6597.06981725,26590.8843483
49438.1821733,26692.2665994,19045.1890172,16240.2507538,7062.33073322,4261.08382019,6845.26327835,8233.30047962,26246.0734771
49438.1821733,26692.2665994,16728.8390599,11276.830615,7062.33073322,4261.08382019,6168.49264864,8686.86886205,27479.8669098
17848.2401361,11487.9993197,11034.9054422,15952.0020408,17725.1115646,10607.8707483,10843.6040816,15426.377551,17896.0496871
17848.2401361,11487.9993197,11590.6789116,17270.8408163,17725.1115646,10607.8707483,11254.6646259,15259.1959184,18140.9667891
17848.2401361,11487.9993197,11789.8095238,17140.9183673,17725.1115646,10607.8707483,10405.8326531,15357.7768707,17943.4326122
17848.2401361,11487.9993197,11003.0945578,15167.0843537,17725.1115646,10607.8707483,11154.947619,15213.7979592,17683.1337007
9594.37142857,6339.31972789,6315.16462585,8661.54557823,9495.33877551,5873.52517007,6509.76054422,8515.73605442,9658.95895238
9594.37142857,6339.31972789,6737.41292517,8899.53401361,9495.33877551,5873.52517007,6856.52244898,8231.2244898,9779.14527891
9594.37142857,6339.31972789,7116.66734694,8974.58707483,9495.33877551,5873.52517007,6161.7,8308.86938776,9457.86522449
9594.37142857,6339.31972789,6537.84693878,8728.70612245,9495.33877551,5873.52517007,6094.18367347,8166.29455782,9447.37591837
6761.39455782,4681.94353741,4521.8244898,6258.33877551,6639.91428571,4345.11428571,4611.74489796,6024.62176871,6735.29205442
6761.39455782,4681.94353741,4525.43061224,6033.1462585,6639.91428571,4345.11428571,4675.08095238,6024.9829932,6808.83108844
6761.39455782,4681.94353741,4983.5537415,6450.51496599,6639.91428571,4345.11428571,4454.53197279,5867.91292517,6753.11036735
6761.39455782,4681.94353741,4548.82040816,6071.77619048,6639.91428571,4345.11428571,4437.91360544,5820.48231293,6738.52688435
5361.08503401,3928.18571429,3686.47142857,4997.29727891,5222.45646259,3575.04557823,3867.96598639,4694.59591837,5415.25534694
5361.08503401,3928.18571429,4049.94013605,5047.88163265,5222.45646259,3575.04557823,3751.91904762,4645.19455782,5393.11757823
5361.08503401,3928.18571429,3987.33605442,5105.00816327,5222.45646259,3575.04557823,3867.63537415,4755.98979592,5386.9777551
5361.08503401,3928.18571429,4109.62857143,5152.21292517,5222.45646259,3575.04557823,3768.01088435,4421.21088435,5300.59555102
37560.3267682,13555.8582277,18574.0559748,17599.7741245,1586.52800419,1902.81246757,1967.46718068,2291.25296152,22583.1162463
37560.3267682,13555.8582277,14901.1476084,21660.9427683,1586.52800419,1902.81246757,1971.36320636,3182.48466992,23543.1353309
37560.3267682,13555.8582277,21531.6539819,15175.3424432,1586.52800419,1902.81246757,1961.43966553,2045.38999365,22221.9110739
37560.3267682,13555.8582277,17163.9591335,21315.9944571,1586.52800419,1902.81246757,2164.85136657,2128.72043439,23459.9464337
16202.1574082,5066.05884696,5326.69628587,7281.2552069,873.874305163,998.298196947,934.10162747,1192.4233451,9804.90785904
16202.1574082,5066.05884696,7313.1297412,6957.25699544,873.874305163,999.180187549,961.147843306,1267.91242992,9689.04626594
16202.1574082,5066.05884696,6160.47592672,5861.8627257,873.874305163,999.180187549,930.643675255,1094.16814954,9423.77869771
16202.1574082,5066.05884696,7199.6531277,6876.94355032,873.874305163,999.180187549,923.340437373,1302.22446759,9696.96237726
9027.79422133,2462.72099816,2649.13831531,3587.31193659,610.75355586,713.598639062,593.094535665,811.265762121,5770.29038448
9027.79422133,2462.72099816,4771.30730765,3265.1699725,601.686940805,711.429007338,617.061596354,863.750080264,5535.94114468
9027.79422133,2462.72099816,4957.3442501,2845.35264865,601.686940805,711.429007338,646.851384902,767.532906672,5384.37153836
9027.79422133,2462.72099816,4997.01444774,3694.41254904,601.686940805,711.429007338,606.90342133,907.662552681,5386.05875376
5491.83928266,1573.7039643,2641.43410709,1664.88852432,514.264794501,597.705512253,511.133776795,576.468278417,3479.29894387
5483.44136131,1440.73158164,1735.8560776,1748.02657036,507.484380472,567.164383141,519.026857134,717.208872518,3449.91595938
5483.44136131,1440.73158164,2837.28011224,1960.04992733,505.770304972,567.164383141,511.148846051,932.366757009,3372.94125082
5483.44136131,1440.73158164,2589.44076641,2240.22657216,505.770304972,567.164383141,516.340472644,562.069552261,3384.33931656
518.311192931,305.175110457,353.939322533,279.412371134,457.772312224,253.044182622,335.580706922,241.516053019,405.728412371
518.311192931,305.175110457,319.250073638,270.72916053,457.772312224,253.044182622,327.447864507,233.382326951,402.003670103
518.311192931,305.175110457,305.631516937,309.193814433,457.772312224,253.044182622,310.865095729,249.186597938,409.354865979
518.311192931,305.175110457,339.71281296,284.547569956,457.772312224,253.044182622,377.403976436,265.106774669,408.357478645
264.382179676,157.389248895,156.197938144,135.812960236,233.603681885,131.744182622,160.631664212,134.201030928,212.790341679
264.382179676,157.389248895,163.87628866,142.93107511,233.603681885,131.744182622,161.185419735,142.210309278,209.755181149
264.382179676,157.389248895,162.802650957,143.470692194,233.603681885,131.744182622,175.804712813,121.296759941,205.631063328
264.382179676,157.389248895,160.830191458,131.612371134,233.603681885,131.744182622,183.844182622,140.918703976,208.062312224
179.431222386,108.816053019,120.532989691,102.169661267,158.329307806,91.7807069219,117.995139912,92.8382916053,141.236123711
179.431222386,108.816053019,107.602061856,104.837555228,158.329307806,91.7807069219,95.5350515464,89.1328424153,138.782120766
179.431222386,108.816053019,112.715611193,96.6617083947,158.329307806,91.7807069219,113.284388807,90.5058910162,142.044703976
179.431222386,108.816053019,109.656259205,97.2505154639,158.329307806,91.7807069219,107.739322533,85.7288659794,142.124966127
136.759499264,83.7736377025,92.0964653903,74.2377025037,120.891752577,71.3081001473,85.7053019146,72.4673048601,105.228197349
136.759499264,83.7736377025,87.2438880707,76.2375552283,120.891752577,71.3081001473,96.7100147275,71.9973490427,105.681994109
136.759499264,83.7736377025,81.0736377025,80.2027982327,120.891752577,71.3081001473,86.3384388807,66.5600883652,107.571010309
136.759499264,83.7736377025,85.5973490427,75.9745213549,120.891752577,71.3081001473,82.5898379971,69.0337260677,107.707599411
4931.21704284,5675.57422755,5516.87561521,6328.4665387,4625.80313911,4593.47100179,4507.64294784,4985.32311629,5563.19936689
4926.86304748,5675.57422755,5415.89978714,5406.31352361,4609.25734752,4591.30506882,4502.56035123,4868.47265996,5453.71624837
4926.86304748,5675.57422755,5612.32327036,4627.9558195,4609.25734752,4591.30506882,4507.7272175,6469.44450002,5445.02571802
4926.86304748,5675.57422755,5463.72783209,5957.06843348,4609.25734752,4591.30506882,4508.51975489,4583.93459888,5445.23525517
4575.50884984,4499.27232584,5353.17457766,4943.61028582,4511.26107895,4498.96945441,4471.47297679,4682.31138161,4908.83865726
4524.44909925,4499.27232584,5335.17812837,4525.12632877,4492.25653695,4490.9390563,4462.88005259,4873.94426912,4868.39297627
4509.76995639,4499.27232584,4726.07727329,4757.59092041,4483.41242629,4490.9390563,4464.82497191,4791.03043936,4818.79125431
4509.76995639,4499.27232584,5352.10938246,4947.7180417,4483.41242629,4490.9390563,4465.1034885,4746.0396843,4834.49362092
4470.13975307,4459.10444575,4969.47809177,4686.37828736,4460.64836845,4457.46766536,4457.06696864,4921.49179873,4659.85298351
4470.13975307,4459.3556093,5063.89540029,4468.81926977,4460.52406643,4457.38755191,4456.10261236,4529.20538977,4620.77005971
4470.13975307,4459.3556093,5277.92673489,4469.41194527,4460.52406643,4457.38755191,4457.24849041,4522.12639416,4642.21788715
4470.13975307,4459.3556093,5139.70974912,4493.67532546,4460.52406643,4457.38755191,4457.49387963,4591.66113202,4642.54611713
4459.14960875,4454.69561332,4457.11347496,4461.41361739,4455.69569414,4454.09682175,4455.03532716,4607.30022905,4607.24764629
4459.14960875,4454.69561332,4518.95548377,4458.90134039,4455.69569414,4454.09682175,4453.8771835,4523.98172684,4587.36881049
4459.14960875,4454.69561332,4868.41440164,4462.40603548,4455.65796893,4454.0694143,4453.83388195,4523.77505573,4547.63939408
4459.14960875,4454.69561332,4673.57920002,4701.49791543,4455.64229143,4454.0694143,4453.85552188,4547.02621195,4556.30415813
28.3826344068,20.6500964237,22.1609514407,31.1235531271,29.030261661,16.4424095339,16.8083063729,30.1991510508,35.6036860046
28.3826344068,20.6500964237,19.2594471864,37.4808591102,29.030261661,16.4424095339,16.3638090508,31.5290130424,36.7204651812
28.3826344068,20.6500964237,21.091268661,37.6820612542,29.030261661,16.4424095339,16.6163683305,36.7831569153,36.0109531998
28.3826344068,20.6500964237,19.3647858475,34.5944812458,29.030261661,16.4424095339,16.7004472881,28.8794213644,36.630673418
17.2193255169,14.495701661,13.8018727288,20.5751522288,16.8661971356,12.5667667458,12.7274015593,13.7959607627,19.7654285056
17.2193255169,14.495701661,14.2999082203,20.0037687881,16.8661971356,12.5667667458,12.6478945593,13.8071076102,19.4807434837
17.2193255169,14.495701661,13.8383765424,15.4534734068,16.8661971356,12.5667667458,12.614358339,18.123205339,19.5159054631
17.2193255169,14.495701661,13.7801544153,18.1185606186,16.8661971356,12.5667667458,12.3834646356,18.2466300508,19.0082431247
13.7717171525,12.6043694237,13.5046994068,13.0543584407,14.2306801525,11.7271436102,11.7337201525,12.8116320169,15.2227871056
13.7717171525,12.6043694237,12.4242314492,15.3465109576,14.2306801525,11.7271436102,11.7627377458,12.5810822797,15.4792651897
13.7717171525,12.6043694237,11.9320042542,13.641268,14.2306801525,11.7271436102,11.6825835,14.7465008644,15.794266759
13.7717171525,12.6043694237,12.157101178,14.5799449322,14.2306801525,11.7271436102,11.6477252881,14.6399285763,14.982831368
12.4279746017,11.8058002966,11.5075705508,13.5359737288,12.2612282203,11.3640762627,11.2242518644,12.3949623051,13.4068978393
12.4279746017,11.8058002966,11.6921807288,11.8778459915,12.2612282203,11.3640762627,11.1793414237,12.6483149746,13.3711420563
12.4279746017,11.8058002966,11.5102829661,14.1082391017,12.2612282203,11.3640762627,11.2340188051,12.3122202119,13.3776421795
12.4279746017,11.8058002966,11.7108845169,12.4241312458,12.2612282203,11.3640762627,11.2443270508,12.4539566949,13.3504218703
702965.844741,474941.99435,330110.361113,255650.019529,99975.8912483,58539.0087122,107921.619982,180696.402486,306571.589119
702965.844741,474941.99435,318405.81371,311661.670378,99975.8912483,58539.0087122,112294.279942,147569.418706,327532.032165
702965.844741,474941.99435,395493.059898,270725.954288,99975.8912483,58539.0087122,102941.189608,134702.605183,328878.991063
702965.844741,474941.99435,459152.10934,279609.239695,99975.8912483,58539.0087122,108009.806405,167155.502508,324074.131028
301737.566256,175147.127921,111719.661812,133202.605272,55802.3978176,32661.2181966,59455.4472048,70949.3166399,152403.343634
301737.566256,175147.127921,169605.340547,120198.988114,53345.4308724,32277.856617,54164.2678541,64288.8891062,135055.54925
301737.566256,175147.127921,212846.565611,118004.286649,53427.3844043,32277.856617,52939.013306,68388.9268001,136384.769894
301737.566256,175147.127921,162805.193872,97674.325883,53427.3844043,32277.856617,54166.5679947,63999.0423604,139233.25278
178521.910027,98595.1229194,100199.462263,86051.5563569,45846.4832241,27327.7187092,41118.6823673,52239.4507035,101123.057384
174998.142731,96457.6339239,78794.3665274,75872.1756205,41126.9705362,25014.9213785,40009.9878245,39385.5644187,93203.8870672
174970.306908,97222.4633243,86778.1507439,81664.0096009,39071.670097,24004.9377983,47874.1708775,51581.1984125,91853.3363324
174970.306908,97222.4633243,109878.318109,75018.2638485,38185.9269332,24308.6730279,37150.1874078,44628.9716628,86584.2547293
122726.482027,64238.5349344,64632.9779068,54951.3169338,34383.9544228,21772.4395898,30054.9652354,44882.2964451,71732.7551763
122726.482027,64238.5349344,83716.0599027,60282.024924,34383.9544228,21772.4395898,30138.7494709,41966.2812847,70716.2181425
121907.238649,64831.9937184,91349.0747508,52178.1213828,33703.6583986,21399.9047183,34665.776469,36054.1358286,68140.6396389
121907.238649,64831.9937184,51383.9894393,62717.3998041,31566.3957116,20714.445345,31679.8079821,32679.8753674,65946.6214636
494908.747486,104312.481468,181499.077213,80343.2422536,23059.5281526,29220.4094415,23857.1342707,27339.4533262,178452.11264
494908.747486,104312.481468,152857.521451,60981.6303323,23059.5281526,29220.4094415,27872.4838641,28307.3809309,178825.354122
494908.747486,104312.481468,230773.184977,77198.1710228,23059.5281526,29220.4094415,26366.2073054,33345.1073439,160764.448588
494908.747486,104312.481468,74723.4695729,124586.289871,23059.5281526,29220.4094415,25938.2618618,28525.6917487,169900.703507
188171.72084,36935.2133856,64738.4915881,36384.4176187,14832.3828806,18377.8223002,15978.0735003,16800.3807597,63518.7339313
181994.257324,33062.7073619,64199.3269404,32351.3671281,14664.931648,16273.2593716,15094.6790815,17718.8246594,55583.6021741
181994.257324,33062.7073619,52300.1407656,31671.6685718,14664.931648,16273.2593716,15358.611764,18226.340777,51874.0705159
181994.257324,33062.7073619,83520.0994794,32607.0359255,14664.931648,16273.2593716,15234.3168739,16997.3429087,53692.7931485
80054.1648544,31958.6361554,41626.4561137,30788.948324,15102.6164875,15980.0934125,15148.3119596,17395.5170936,37736.2808171
80054.1648544,28078.6192665,31619.1192335,27317.7454279,14540.9675793,15336.3479719,14854.7359003,19203.4809892,35494.4620151
80054.1648544,20446.5693945,21907.2464321,20021.734598,12852.1849972,13846.2334937,13288.5404996,13803.1355271,30643.3817436
80054.1648544,19175.6027068,33651.6256214,18483.7908658,12621.3497116,13141.9387193,13340.0496082,13484.2031761,27232.6848057
37997.9377366,18121.9599356,32798.152815,16001.9658331,12823.6925608,13005.545675,12384.6041432,13962.7200124,21490.3804935
37997.9377366,18121.9599356,19086.6286504,17328.799527,12823.6925608,13005.545675,12466.6464917,13280.3274078,21745.3208351
37997.9377366,17250.431939,20778.9740347,18795.142076,12540.5753352,12848.570839,12641.2898324,12900.131775,20837.2199566
37997.9377366,17250.431939,21094.2651693,14947.4878631,12555.0769404,12769.6217327,12411.1237954,13768.2197515,20057.3956645
5502.88621761,1192.52567483,1545.86601588,628.669916665,290.420402722,245.814321159,258.27194074,266.887471843,1445.97548764
5502.88621761,1192.52567483,1709.48228878,614.373472362,290.420402722,243.532530458,257.548719683,253.926070959,1353.22119725
5502.88621761,1192.52567483,1770.32903015,847.975297679,290.420402722,243.532530458,254.163774893,335.588512647,1367.56510407
